0.00000000,5.00000000,10.00000000,15.00000000,20.00000000,25.00000000,30.00000000,35.00000000,40.00000000,45.00000000,50.00000000,55.00000000,60.00000000,65.00000000,70.00000000
1.00000000,1.12758467,1.32874811,1.51623957,1.69325240,1.98614899,2.30135720,2.65906166,3.17647867,3.68297842,4.29627936,4.93592140,5.61662896,6.18436110,7.31208713
0.00000000,0.02449557,0.02795090,0.03597458,0.04981082,0.06722291,0.08292359,0.10610888,0.13214730,0.17883619,0.21942790,0.24345925,0.29012267,0.37831805,0.51959543
